timestamp,name,X,Y,pitch,loaded,destination,Emergency,TaskId
127,Agv04,19,15,180,true,EP08,false,
127,Agv05,12,10,90,true,EP03,false,
127,Agv06,16,7,0,false,,false,
127,Agv07,17,5,0,false,,false,
127,Agv08,14,12,90,false,,false,
127,Agv09,2,14,270,true,EP10,false,
127,Agv10,12,9,0,true,EP13,false,
127,Agv11,17,15,180,false,,false,
127,Agv12,2,10,270,true,EP13,false,
128,Agv01,11,10,270,true,EP09,false,
128,Agv02,5,12,180,false,,false,
128,Agv03,10,4,270,false,,false,
128,Agv04,18,15,180,true,EP08,false,
128,Agv05,12,11,90,true,EP03,false,
128,Agv06,17,7,0,false,,false,
128,Agv07,18,5,0,false,,false,
128,Agv08,14,12,270,false,,false,
128,Agv09,2,13,270,true,EP10,false,
128,Agv10,13,9,0,true,EP13,false,
128,Agv11,17,15,270,false,,false,
128,Agv12,2,9,270,true,EP13,false,
129,Agv01,11,9,270,true,EP09,false,
129,Agv02,4,12,180,false,,false,
129,Agv03,10,4,90,false,,false,
129,Agv04,18,15,90,true,EP08,false,
129,Agv05,12,11,180,true,EP03,false,
129,Agv06,18,7,0,false,,false,
129,Agv07,19,5,0,false,,false,
129,Agv08,14,11,270,false,,false,
129,Agv09,2,12,270,true,EP10,false,
129,Agv10,14,9,0,true,EP13,false,
129,Agv11,17,14,270,false,,false,
129,Agv12,2,8,270,true,EP13,false,
130,Agv01,11,8,270,true,EP09,false,
130,Agv02,3,12,180,false,,false,
130,Agv03,10,5,90,false,,false,
130,Agv04,18,15,180,true,EP08,false,
130,Agv05,11,11,180,true,EP03,false,
130,Agv06,19,7,0,false,,false,
130,Agv07,19,5,90,false,,false,
130,Agv08,14,10,270,false,,false,
130,Agv09,2,11,270,true,EP10,false,
130,Agv10,14,9,270,true,EP13,false,
130,Agv11,17,14,0,false,,false,
130,Agv12,2,7,270,true,EP13,false,
131,Agv01,11,7,270,true,EP09,false,
131,Agv02,2,12,180,false,,false,
131,Agv03,10,6,90,false,,false,
131,Agv04,17,15,180,true,EP08,false,
131,Agv05,10,11,180,true,EP03,false,
131,Agv06,19,7,90,false,,false,
131,Agv07,19,6,90,false,,false,
131,Agv08,14,10,180,false,,false,
131,Agv09,2,10,270,true,EP10,false,
131,Agv10,14,8,270,true,EP13,false,
131,Agv11,18,14,0,false,,false,
131,Agv12,2,6,270,true,EP13,false,
132,Agv01,11,6,270,true,EP09,false,
132,Agv02,2,12,90,false,,false,
132,Agv03,10,7,90,false,,false,
132,Agv04,16,15,180,true,EP08,false,
132,Agv05,9,11,180,true,EP03,false,
132,Agv06,19,8,90,false,,false,
132,Agv07,19,6,90,true,EP13,false,
132,Agv08,13,10,180,false,,false,
132,Agv09,2,9,270,true,EP10,false,
132,Agv10,14,7,270,true,EP13,false,
132,Agv11,19,14,0,false,,false,
132,Agv12,2,5,270,true,EP13,false,
133,Agv01,11,5,270,true,EP09,false,
133,Agv02,2,13,90,false,,false,
133,Agv03,10,7,0,false,,false,
133,Agv04,15,15,180,true,EP08,false,
133,Agv05,8,11,180,true,EP03,false,
133,Agv06,19,9,90,false,,false,
133,Agv07,19,6,180,true,EP13,false,
133,Agv08,12,10,180,false,,false,
133,Agv09,2,9,0,true,EP10,false,
133,Agv10,14,6,270,true,EP13,false,
133,Agv11,19,14,0,true,EP02,false,
133,Agv12,2,5,0,true,EP13,false,
134,Agv01,11,4,270,true,EP09,false,
134,Agv02,2,14,90,false,,false,
134,Agv03,11,7,0,false,,false,
134,Agv04,14,15,180,true,EP08,false,
134,Agv05,7,11,180,true,EP03,false,
134,Agv06,19,10,90,false,,false,
134,Agv07,18,6,180,true,EP13,false,
134,Agv08,11,10,180,false,,false,
134,Agv09,3,9,0,true,EP10,false,
134,Agv10,14,5,270,true,EP13,false,
134,Agv11,19,14,180,true,EP02,false,
134,Agv12,3,5,0,true,EP13,false,
135,Agv01,11,4,270,false,,false,
135,Agv02,2,14,90,true,EP10,false,
135,Agv03,12,7,0,false,,false,
135,Agv04,13,15,180,true,EP08,false,
135,Agv05,6,11,180,true,EP03,false,
135,Agv06,19,10,90,true,EP12,false,
135,Agv07,17,6,180,true,EP13,false,
135,Agv08,10,10,180,false,,false,
135,Agv09,4,9,0,true,EP10,false,
135,Agv10,14,4,270,true,EP13,false,
135,Agv11,18,14,180,true,EP02,false,
135,Agv12,4,5,0,true,EP13,false,
136,Agv01,11,4,90,false,,false,
136,Agv02,2,14,0,true,EP10,false,
136,Agv03,13,7,0,false,,false,
136,Agv04,12,15,180,true,EP08,false,
136,Agv05,6,11,180,false,,false,
136,Agv06,19,11,90,true,EP12,false,
136,Agv07,16,6,180,true,EP13,false,
136,Agv08,9,10,180,false,,false,
136,Agv09,5,9,0,true,EP10,false,
136,Agv10,14,4,270,false,,false,
136,Agv11,17,14,180,true,EP02,false,
136,Agv12,5,5,0,true,EP13,false,
137,Agv01,11,5,90,false,,false,
137,Agv02,3,14,0,true,EP10,false,
137,Agv03,14,7,0,false,,false,
137,Agv04,11,15,180,true,EP08,false,
137,Agv05,5,11,180,false,,false,
137,Agv06,19,12,90,true,EP12,false,
137,Agv07,15,6,180,true,EP13,false,
137,Agv08,9,10,0,false,,false,
137,Agv09,6,9,0,true,EP10,false,
137,Agv10,14,4,90,false,,false,
137,Agv11,16,14,180,true,EP02,false,
137,Agv12,6,5,0,true,EP13,false,
138,Agv01,11,6,90,false,,false,
138,Agv02,4,14,0,true,EP10,false,
138,Agv03,15,7,0,false,,false,
138,Agv04,10,15,180,true,EP08,false,
138,Agv05,4,11,180,false,,false,
138,Agv06,19,13,90,true,EP12,false,
138,Agv07,15,6,270,true,EP13,false,
138,Agv08,10,10,0,false,,false,
138,Agv09,7,9,0,true,EP10,false,
138,Agv10,14,5,90,false,,false,
138,Agv11,15,14,180,true,EP02,false,
138,Agv12,7,5,0,true,EP13,false,
139,Agv01,11,7,90,false,,false,
139,Agv02,5,14,0,true,EP10,false,
139,Agv03,16,7,0,false,,false,
139,Agv04,9,15,180,true,EP08,false,
139,Agv05,3,11,180,false,,false,
139,Agv06,19,14,90,true,EP12,false,
139,Agv07,15,5,270,true,EP13,false,
139,Agv08,11,10,0,false,,false,
139,Agv09,8,9,0,true,EP10,false,
139,Agv10,14,6,90,false,,false,
139,Agv11,14,14,180,true,EP02,false,
139,Agv12,8,5,0,true,EP13,false,
140,Agv01,11,8,90,false,,false,
140,Agv02,6,14,0,true,EP10,false,
140,Agv03,17,7,0,false,,false,
140,Agv04,9,15,180,false,,false,
140,Agv05,2,11,180,false,,false,
140,Agv06,19,15,90,true,EP12,false,
140,Agv07,15,5,270,false,,false,
140,Agv08,12,10,0,false,,false,
140,Agv09,9,9,0,true,EP10,false,
140,Agv10,14,6,180,false,,false,
140,Agv11,13,14,180,true,EP02,false,
140,Agv12,9,5,0,true,EP13,false,
141,Agv01,11,9,90,false,,false,
141,Agv02,7,14,0,true,EP10,false,
141,Agv03,18,7,0,false,,false,
141,Agv04,8,15,180,false,,false,
141,Agv05,2,11,270,false,,false,
141,Agv06,19,15,180,true,EP12,false,
141,Agv07,15,5,0,false,,false,
141,Agv08,13,10,0,false,,false,
141,Agv09,10,9,0,true,EP10,false,
141,Agv10,13,6,180,false,,false,
141,Agv11,12,14,180,true,EP02,false,
141,Agv12,10,5,0,true,EP13,false,
142,Agv01,11,10,90,false,,false,
142,Agv02,8,14,0,true,EP10,false,
142,Agv03,19,7,0,false,,false,
142,Agv04,7,15,180,false,,false,
142,Agv05,2,10,270,false,,false,
142,Agv06,18,15,180,true,EP12,false,
142,Agv07,16,5,0,false,,false,
142,Agv08,14,10,0,false,,false,
142,Agv09,10,9,270,true,EP10,false,
142,Agv10,12,6,180,false,,false,
142,Agv11,11,14,180,true,EP02,false,
142,Agv12,11,5,0,true,EP13,false,
143,Agv01,11,10,180,false,,false,
143,Agv02,9,14,0,true,EP10,false,
143,Agv03,19,7,270,false,,false,
143,Agv04,6,15,180,false,,false,
143,Agv05,2,10,270,true,EP12,false,
143,Agv06,17,15,180,true,EP12,false,
143,Agv07,17,5,0,false,,false,
143,Agv08,15,10,0,false,,false,
143,Agv09,10,8,270,true,EP10,false,
143,Agv10,11,6,180,false,,false,
143,Agv11,10,14,180,true,EP02,false,
143,Agv12,12,5,0,true,EP13,false,
144,Agv01,10,10,180,false,,false,
144,Agv02,9,14,270,true,EP10,false,
144,Agv03,19,6,270,false,,false,
144,Agv04,5,15,180,false,,false,
144,Agv05,2,10,0,true,EP12,false,
144,Agv06,16,15,180,true,EP12,false,
144,Agv07,18,5,0,false,,false,
144,Agv08,16,10,0,false,,false,
144,Agv09,10,8,0,true,EP10,false,
144,Agv10,10,6,180,false,,false,
144,Agv11,10,14,270,true,EP02,false,
144,Agv12,13,5,0,true,EP13,false,
145,Agv01,9,10,180,false,,false,
145,Agv02,9,13,270,true,EP10,false,
145,Agv03,19,6,270,true,EP09,false,
145,Agv04,4,15,180,false,,false,
145,Agv05,3,10,0,true,EP12,false,
145,Agv06,15,15,180,true,EP12,false,
145,Agv07,19,5,0,false,,false,
145,Agv08,17,10,0,false,,false,
145,Agv09,11,8,0,true,EP10,false,
145,Agv10,9,6,180,false,,false,
145,Agv11,10,14,180,true,EP02,false,
145,Agv12,14,5,0,true,EP13,false,
146,Agv01,8,10,180,false,,false,
146,Agv02,9,13,0,true,EP10,false,
146,Agv03,19,6,180,true,EP09,false,
146,Agv04,3,15,180,false,,false,
146,Agv05,4,10,0,true,EP12,false,
146,Agv06,14,15,180,true,EP12,false,
146,Agv07,19,5,180,false,,false,
146,Agv08,18,10,0,false,,false,
146,Agv09,11,8,0,false,,false,
146,Agv10,9,6,0,false,,false,
146,Agv11,9,14,180,true,EP02,false,
146,Agv12,15,5,0,true,EP13,false,
147,Agv01,7,10,180,false,,false,
147,Agv02,10,13,0,true,EP10,false,
147,Agv03,18,6,180,true,EP09,false,
147,Agv04,2,15,180,false,,false,
147,Agv05,5,10,0,true,EP12,false,
147,Agv06,13,15,180,true,EP12,false,
147,Agv07,19,5,90,false,,false,
147,Agv08,19,10,0,false,,false,
147,Agv09,11,8,90,false,,false,
147,Agv10,9,6,180,false,,false,
147,Agv11,8,14,180,true,EP02,false,
147,Agv12,15,5,0,false,,false,
148,Agv01,7,10,90,false,,false,
148,Agv02,11,13,0,true,EP10,false,
148,Agv03,17,6,180,true,EP09,false,
148,Agv04,2,15,270,false,,false,
148,Agv05,6,10,0,true,EP12,false,
148,Agv06,12,15,180,true,EP12,false,
148,Agv07,19,6,90,false,,false,
148,Agv08,19,10,0,true,EP11,false,
148,Agv09,11,9,90,false,,false,
148,Agv10,8,6,180,false,,false,
148,Agv11,7,14,180,true,EP02,false,
148,Agv12,16,5,0,false,,false,
149,Agv01,7,11,90,false,,false,
149,Agv02,11,13,270,true,EP10,false,
149,Agv03,16,6,180,true,EP09,false,
149,Agv04,2,14,270,false,,false,
149,Agv05,6,10,90,true,EP12,false,
149,Agv06,12,15,180,false,,false,
149,Agv07,19,6,90,true,EP08,false,
149,Agv08,19,10,180,true,EP11,false,
149,Agv09,11,9,0,false,,false,
149,Agv10,7,6,180,false,,false,
149,Agv11,7,14,270,true,EP02,false,
149,Agv12,17,5,0,false,,false,
150,Agv01,7,11,270,false,,false,
150,Agv02,11,12,270,true,EP10,false,
150,Agv03,15,6,180,true,EP09,false,
150,Agv04,2,14,270,true,EP16,false,
150,Agv05,6,11,90,true,EP12,false,
150,Agv06,11,15,180,false,,false,
150,Agv07,19,7,90,true,EP08,false,
150,Agv08,18,10,180,true,EP11,false,
150,Agv09,12,9,0,false,,false,
150,Agv10,6,6,180,false,,false,
150,Agv11,7,13,270,true,EP02,false,
150,Agv12,18,5,0,false,,false,
151,Agv01,7,10,270,false,,false,
151,Agv02,11,11,270,true,EP10,false,
151,Agv03,14,6,180,true,EP09,false,
151,Agv04,2,14,0,true,EP16,false,
151,Agv05,6,11,270,true,EP12,false,
151,Agv06,10,15,180,false,,false,
151,Agv07,19,8,90,true,EP08,false,
151,Agv08,17,10,180,true,EP11,false,
151,Agv09,13,9,0,false,,false,
151,Agv10,5,6,180,false,,false,
151,Agv11,7,12,270,true,EP02,false,
151,Agv12,19,5,0,false,,false,
152,Agv01,7,9,270,false,,false,
152,Agv02,11,10,270,true,EP10,false,
152,Agv03,13,6,180,true,EP09,false,
152,Agv04,3,14,0,true,EP16,false,
152,Agv05,6,10,270,true,EP12,false,
152,Agv06,9,15,180,false,,false,
152,Agv07,19,9,90,true,EP08,false,
152,Agv08,16,10,180,true,EP11,false,
152,Agv09,14,9,0,false,,false,
152,Agv10,4,6,180,false,,false,
152,Agv11,7,11,270,true,EP02,false,
152,Agv12,19,5,90,false,,false,
153,Agv01,7,8,270,false,,false,
153,Agv02,11,9,270,true,EP10,false,
153,Agv03,12,6,180,true,EP09,false,
153,Agv04,4,14,0,true,EP16,false,
153,Agv05,6,10,90,true,EP12,false,
153,Agv06,8,15,180,false,,false,
153,Agv07,19,10,90,true,EP08,false,
153,Agv08,15,10,180,true,EP11,false,
153,Agv09,15,9,0,false,,false,
153,Agv10,3,6,180,false,,false,
153,Agv11,7,10,270,true,EP02,false,
153,Agv12,19,6,90,false,,false,
154,Agv01,7,7,270,false,,false,
154,Agv02,11,8,270,true,EP10,false,
154,Agv03,12,6,270,true,EP09,false,
154,Agv04,5,14,0,true,EP16,false,
154,Agv05,6,11,90,true,EP12,false,
154,Agv06,7,15,180,false,,false,
154,Agv07,19,11,90,true,EP08,false,
154,Agv08,14,10,180,true,EP11,false,
154,Agv09,16,9,0,false,,false,
154,Agv10,2,6,180,false,,false,
154,Agv11,7,9,270,true,EP02,false,
154,Agv12,19,6,90,true,EP12,false,
155,Agv01,7,7,180,false,,false,
155,Agv02,11,8,270,false,,false,
155,Agv03,12,5,270,true,EP09,false,
155,Agv04,6,14,0,true,EP16,false,
155,Agv05,6,11,0,true,EP12,false,
155,Agv06,6,15,180,false,,false,
155,Agv07,19,12,90,true,EP08,false,
155,Agv08,13,10,180,true,EP11,false,
155,Agv09,17,9,0,false,,false,
155,Agv10,2,6,180,true,EP01,false,
155,Agv11,7,8,270,true,EP02,false,
155,Agv12,19,7,90,true,EP12,false,
156,Agv01,6,7,180,false,,false,
156,Agv02,11,8,90,false,,false,
156,Agv03,12,5,270,false,,false,
156,Agv04,7,14,0,true,EP16,false,
156,Agv05,7,11,0,true,EP12,false,
156,Agv06,5,15,180,false,,false,
156,Agv07,19,13,90,true,EP08,false,
156,Agv08,12,10,180,true,EP11,false,
156,Agv09,18,9,0,false,,false,
156,Agv10,2,6,0,true,EP01,false,
156,Agv11,7,8,270,false,,false,
156,Agv12,19,8,90,true,EP12,false,
157,Agv01,5,7,180,false,,false,
157,Agv02,11,9,90,false,,false,
157,Agv03,12,5,0,false,,false,
157,Agv04,8,14,0,true,EP16,false,
157,Agv05,8,11,0,true,EP12,false,
157,Agv06,4,15,180,false,,false,
157,Agv07,19,14,90,true,EP08,false,
157,Agv08,12,10,90,true,EP11,false,
157,Agv09,18,9,90,false,,false,
157,Agv10,3,6,0,true,EP01,false,
157,Agv11,7,7,270,false,,false,
157,Agv12,19,9,90,true,EP12,false,
158,Agv01,4,7,180,false,,false,
158,Agv02,11,10,90,false,,false,
158,Agv03,13,5,0,false,,false,
158,Agv04,9,14,0,true,EP16,false,
158,Agv05,9,11,0,true,EP12,false,
158,Agv06,3,15,180,false,,false,
158,Agv07,19,15,90,true,EP08,false,
158,Agv08,12,11,90,true,EP11,false,
158,Agv09,18,10,90,false,,false,
158,Agv10,4,6,0,true,EP01,false,
158,Agv11,7,6,270,false,,false,
158,Agv12,19,10,90,true,EP12,false,
159,Agv01,3,7,180,false,,false,
159,Agv02,11,11,90,false,,false,
159,Agv03,14,5,0,false,,false,
159,Agv04,10,14,0,true,EP16,false,
159,Agv05,10,11,0,true,EP12,false,
159,Agv06,2,15,180,false,,false,
159,Agv07,19,15,180,true,EP08,false,
159,Agv08,12,11,90,false,,false,
159,Agv09,18,10,0,false,,false,
159,Agv10,5,6,0,true,EP01,false,
159,Agv11,7,6,180,false,,false,
159,Agv12,19,11,90,true,EP12,false,
160,Agv01,2,7,180,false,,false,
160,Agv02,11,12,90,false,,false,
160,Agv03,15,5,0,false,,false,
160,Agv04,11,14,0,true,EP16,false,
160,Agv05,10,11,90,true,EP12,false,
160,Agv06,2,15,270,false,,false,
160,Agv07,18,15,180,true,EP08,false,
160,Agv08,12,11,270,false,,false,
160,Agv09,19,10,0,false,,false,
160,Agv10,6,6,0,true,EP01,false,
160,Agv11,7,6,90,false,,false,
160,Agv12,19,12,90,true,EP12,false,
161,Agv01,2,7,90,false,,false,
161,Agv02,11,13,90,false,,false,
161,Agv03,16,5,0,false,,false,
161,Agv04,12,14,0,true,EP16,false,
161,Agv05,10,12,90,true,EP12,false,
161,Agv06,2,14,270,false,,false,
161,Agv07,17,15,180,true,EP08,false,
161,Agv08,12,10,270,false,,false,
161,Agv09,19,10,0,true,EP12,false,
161,Agv10,6,6,270,true,EP01,false,
161,Agv11,7,7,90,false,,false,
161,Agv12,19,13,90,true,EP12,false,
162,Agv01,2,8,90,false,,false,
162,Agv02,11,14,90,false,,false,
162,Agv03,16,5,180,false,,false,
162,Agv04,13,14,0,true,EP16,false,
162,Agv05,10,13,90,true,EP12,false,
162,Agv06,2,14,270,true,EP04,false,
162,Agv07,16,15,180,true,EP08,false,
162,Agv08,12,10,0,false,,false,
162,Agv09,19,10,180,true,EP12,false,
162,Agv10,6,5,270,true,EP01,false,
162,Agv11,7,7,180,false,,false,
162,Agv12,19,14,90,true,EP12,false,
163,Agv01,2,9,90,false,,false,
163,Agv02,11,14,0,false,,false,
163,Agv03,15,5,180,false,,false,
163,Agv04,14,14,0,true,EP16,false,
163,Agv05,10,14,90,true,EP12,false,
163,Agv06,2,14,0,true,EP04,false,
163,Agv07,15,15,180,true,EP08,false,
163,Agv08,13,10,0,false,,false,
163,Agv09,18,10,180,true,EP12,false,
163,Agv10,6,5,270,false,,false,
163,Agv11,6,7,180,false,,false,
163,Agv12,19,15,90,true,EP12,false,
164,Agv01,2,10,90,false,,false,
164,Agv02,12,14,0,false,,false,
164,Agv03,15,5,0,false,,false,
164,Agv04,15,14,0,true,EP16,false,
164,Agv05,10,15,90,true,EP12,false,
164,Agv06,3,14,0,true,EP04,false,
164,Agv07,14,15,180,true,EP08,false,
164,Agv08,14,10,0,false,,false,
164,Agv09,17,10,180,true,EP12,false,
164,Agv10,6,5,180,false,,false,
164,Agv11,5,7,180,false,,false,
164,Agv12,19,15,180,true,EP12,false,
165,Agv01,2,10,90,true,EP06,false,
165,Agv02,13,14,0,false,,false,
165,Agv03,15,5,180,false,,false,
165,Agv04,15,14,90,true,EP16,false,
165,Agv05,10,16,90,true,EP12,false,
165,Agv06,4,14,0,true,EP04,false,
165,Agv07,13,15,180,true,EP08,false,
165,Agv08,15,10,0,false,,false,
165,Agv09,16,10,180,true,EP12,false,
165,Agv10,5,5,180,false,,false,
165,Agv11,4,7,180,false,,false,
165,Agv12,18,15,180,true,EP12,false,
166,Agv01,2,10,0,true,EP06,false,
166,Agv02,14,14,0,false,,false,
166,Agv03,14,5,180,false,,false,
166,Agv04,15,15,90,true,EP16,false,
166,Agv05,10,16,0,true,EP12,false,
166,Agv06,5,14,0,true,EP04,false,
166,Agv07,12,15,180,true,EP08,false,
166,Agv08,15,10,90,false,,false,
166,Agv09,16,10,90,true,EP12,false,
166,Agv10,4,5,180,false,,false,
166,Agv11,3,7,180,false,,false,
166,Agv12,17,15,180,true,EP12,false,
167,Agv01,3,10,0,true,EP06,false,
167,Agv02,15,14,0,false,,false,
167,Agv03,13,5,180,false,,false,
167,Agv04,15,15,90,false,,false,
167,Agv05,11,16,0,true,EP12,false,
167,Agv06,6,14,0,true,EP04,false,
167,Agv07,11,15,180,true,EP08,false,
167,Agv08,15,10,0,false,,false,
167,Agv09,16,11,90,true,EP12,false,
167,Agv10,3,5,180,false,,false,
167,Agv11,2,7,180,false,,false,
167,Agv12,16,15,180,true,EP12,false,
168,Agv01,4,10,0,true,EP06,false,
168,Agv02,16,14,0,false,,false,
168,Agv03,13,5,0,false,,false,
168,Agv04,15,15,180,false,,false,
168,Agv05,11,16,0,false,,false,
168,Agv06,6,14,90,true,EP04,false,
168,Agv07,10,15,180,true,EP08,false,
168,Agv08,16,10,0,false,,false,
168,Agv09,16,12,90,true,EP12,false,
168,Agv10,2,5,180,false,,false,
168,Agv11,2,7,90,false,,false,
168,Agv12,16,15,90,true,EP12,false,
169,Agv01,5,10,0,true,EP06,false,
169,Agv02,17,14,0,false,,false,
169,Agv03,14,5,0,false,,false,
169,Agv04,15,15,0,false,,false,
169,Agv05,11,16,270,false,,false,
169,Agv06,6,15,90,true,EP04,false,
169,Agv07,9,15,180,true,EP08,false,
169,Agv08,17,10,0,false,,false,
169,Agv09,16,13,90,true,EP12,false,
169,Agv10,2,5,90,false,,false,
169,Agv11,2,8,90,false,,false,
169,Agv12,16,16,90,true,EP12,false,
170,Agv01,6,10,0,true,EP06,false,
170,Agv02,18,14,0,false,,false,
170,Agv03,15,5,0,false,,false,
170,Agv04,16,15,0,false,,false,
170,Agv05,11,15,270,false,,false,
170,Agv06,6,15,90,false,,false,
170,Agv07,9,15,180,false,,false,
170,Agv08,18,10,0,false,,false,
170,Agv09,16,14,90,true,EP12,false,
170,Agv10,2,6,90,false,,false,
170,Agv11,2,9,90,false,,false,
170,Agv12,16,17,90,true,EP12,false,
171,Agv01,7,10,0,true,EP06,false,
171,Agv02,19,14,0,false,,false,
171,Agv03,16,5,0,false,,false,
171,Agv04,17,15,0,false,,false,
171,Agv05,11,14,270,false,,false,
171,Agv06,6,15,180,false,,false,
171,Agv07,8,15,180,false,,false,
171,Agv08,19,10,0,false,,false,
171,Agv09,16,14,180,true,EP12,false,
171,Agv10,2,6,90,true,EP02,false,
171,Agv11,2,10,90,false,,false,
171,Agv12,16,17,180,true,EP12,false,
172,Agv01,8,10,0,true,EP06,false,
172,Agv02,19,14,0,true,EP11,false,
172,Agv03,17,5,0,false,,false,
172,Agv04,18,15,0,false,,false,
172,Agv05,11,13,270,false,,false,
172,Agv06,5,15,180,false,,false,
172,Agv07,7,15,180,false,,false,
172,Agv08,19,10,0,true,EP12,false,
172,Agv09,15,14,180,true,EP12,false,
172,Agv10,2,7,90,true,EP02,false,
172,Agv11,2,10,90,true,EP07,false,
172,Agv12,15,17,180,true,EP12,false,
173,Agv01,9,10,0,true,EP06,false,
173,Agv02,19,14,180,true,EP11,false,
173,Agv03,18,5,0,false,,false,
173,Agv04,19,15,0,false,,false,
173,Agv05,11,12,270,false,,false,
173,Agv06,4,15,180,false,,false,
173,Agv07,6,15,180,false,,false,
173,Agv08,19,10,180,true,EP12,false,
173,Agv09,14,14,180,true,EP12,false,
173,Agv10,2,8,90,true,EP02,false,
173,Agv11,2,11,90,true,EP07,false,
173,Agv12,14,17,180,true,EP12,false,
174,Agv01,9,10,270,true,EP06,false,
174,Agv02,18,14,180,true,EP11,false,
174,Agv03,19,5,0,false,,false,
174,Agv04,19,15,270,false,,false,
174,Agv05,11,11,270,false,,false,
174,Agv06,3,15,180,false,,false,
174,Agv07,5,15,180,false,,false,
174,Agv08,18,10,180,true,EP12,false,
174,Agv09,13,14,180,true,EP12,false,
174,Agv10,2,8,0,true,EP02,false,
174,Agv11,2,11,0,true,EP07,false,
174,Agv12,13,17,180,true,EP12,false,
175,Agv01,9,9,270,true,EP06,false,
175,Agv02,17,14,180,true,EP11,false,
175,Agv03,19,5,90,false,,false,
175,Agv04,19,14,270,false,,false,
175,Agv05,11,10,270,false,,false,
175,Agv06,2,15,180,false,,false,
175,Agv07,4,15,180,false,,false,
175,Agv08,17,10,180,true,EP12,false,
175,Agv09,12,14,180,true,EP12,false,
175,Agv10,3,8,0,true,EP02,false,
175,Agv11,3,11,0,true,EP07,false,
175,Agv12,12,17,180,true,EP12,false,
176,Agv01,9,9,270,false,,false,
176,Agv02,16,14,180,true,EP11,false,
176,Agv03,19,6,90,false,,false,
176,Agv04,19,14,270,true,EP11,false,
176,Agv05,11,10,0,false,,false,
176,Agv06,2,15,270,false,,false,
176,Agv07,3,15,180,false,,false,
176,Agv08,16,10,180,true,EP12,false,
176,Agv09,12,14,90,true,EP12,false,
176,Agv10,4,8,0,true,EP02,false,
176,Agv11,4,11,0,true,EP07,false,
176,Agv12,12,17,180,false,,false,
177,Agv01,9,9,180,false,,false,
177,Agv02,15,14,180,true,EP11,false,
177,Agv03,19,6,90,true,EP14,false,
177,Agv04,19,13,270,true,EP11,false,
177,Agv05,12,10,0,false,,false,
177,Agv06,2,14,270,false,,false,
177,Agv07,3,15,270,false,,false,
177,Agv08,15,10,180,true,EP12,false,
177,Agv09,12,15,90,true,EP12,false,
177,Agv10,5,8,0,true,EP02,false,
177,Agv11,5,11,0,true,EP07,false,
177,Agv12,12,17,0,false,,false,
178,Agv01,8,9,180,false,,false,
178,Agv02,14,14,180,true,EP11,false,
178,Agv03,19,7,90,true,EP14,false,
178,Agv04,19,13,180,true,EP11,false,
178,Agv05,13,10,0,false,,false,
178,Agv06,2,14,270,true,EP12,false,
178,Agv07,3,14,270,false,,false,
178,Agv08,14,10,180,true,EP12,false,
178,Agv09,12,15,90,false,,false,
178,Agv10,5,8,0,false,,false,
178,Agv11,6,11,0,true,EP07,false,
178,Agv12,12,17,180,false,,false,
179,Agv01,7,9,180,false,,false,
179,Agv02,13,14,180,true,EP11,false,
179,Agv03,19,8,90,true,EP14,false,
179,Agv04,18,13,180,true,EP11,false,
179,Agv05,13,10,90,false,,false,
179,Agv06,2,14,90,true,EP12,false,
179,Agv07,3,13,270,false,,false,
179,Agv08,14,10,90,true,EP12,false,
179,Agv09,12,15,0,false,,false,
179,Agv10,5,8,180,false,,false,
179,Agv11,7,11,0,true,EP07,false,
179,Agv12,12,17,0,false,,false,
180,Agv01,6,9,180,false,,false,
180,Agv02,12,14,180,true,EP11,false,
180,Agv03,19,8,180,true,EP14,false,
180,Agv04,17,13,180,true,EP11,false,
180,Agv05,13,10,0,false,,false,
180,Agv06,2,15,90,true,EP12,false,
180,Agv07,3,12,270,false,,false,
180,Agv08,14,11,90,true,EP12,false,
180,Agv09,13,15,0,false,,false,
180,Agv10,4,8,180,false,,false,
180,Agv11,8,11,0,true,EP07,false,
180,Agv12,13,17,0,false,,false,
181,Agv01,5,9,180,false,,false,
181,Agv02,12,14,270,true,EP11,false,
181,Agv03,18,8,180,true,EP14,false,
181,Agv04,16,13,180,true,EP11,false,
181,Agv05,14,10,0,false,,false,
181,Agv06,2,15,0,true,EP12,false,
181,Agv07,3,11,270,false,,false,
181,Agv08,14,12,90,true,EP12,false,
181,Agv09,14,15,0,false,,false,
181,Agv10,3,8,180,false,,false,
181,Agv11,9,11,0,true,EP07,false,
181,Agv12,14,17,0,false,,false,
182,Agv01,4,9,180,false,,false,
182,Agv02,12,13,270,true,EP11,false,
182,Agv03,17,8,180,true,EP14,false,
182,Agv04,15,13,180,true,EP11,false,
182,Agv05,15,10,0,false,,false,
182,Agv06,3,15,0,true,EP12,false,
182,Agv07,3,10,270,false,,false,
182,Agv08,14,13,90,true,EP12,false,
182,Agv09,15,15,0,false,,false,
182,Agv10,2,8,180,false,,false,
182,Agv11,9,11,0,false,,false,
182,Agv12,15,17,0,false,,false,
183,Agv01,3,9,180,false,,false,
183,Agv02,12,13,270,false,,false,
183,Agv03,16,8,180,true,EP14,false,
183,Agv04,14,13,180,true,EP11,false,
183,Agv05,16,10,0,false,,false,
183,Agv06,4,15,0,true,EP12,false,
183,Agv07,3,10,180,false,,false,
183,Agv08,14,14,90,true,EP12,false,
183,Agv09,16,15,0,false,,false,
183,Agv10,2,8,270,false,,false,
